0.5100529193878174	1
0.510166585445404	1
0.5100984573364258	1
0.5101611614227295	1
0.5103722214698792	1
0.5102053284645081	1
0.5102431178092957	1
0.5103315711021423	1
0.5102196931838989	1
0.5101901888847351	1
0.5100683569908142	1
0.5100688338279724	1
0.5100773572921753	1
0.5101894736289978	1
0.5102964639663696	1
0.5101327300071716	1
0.5101467967033386	1
0.5101578831672668	1
0.5102081298828125	1
0.5100814700126648	1
0.5101475715637207	1
0.5102241039276123	1
0.510211169719696	1
0.5102312564849854	1
0.5101742744445801	1
0.5101969838142395	1
0.5102904438972473	1
0.5100633502006531	1
0.510333240032196	1
0.5100349187850952	1
0.510063111782074	1
0.5102846026420593	1
0.5101844668388367	1
0.5101704001426697	1
0.510011613368988	1
0.5103390216827393	1
0.5101920962333679	1
0.5101638436317444	1
0.5101886987686157	1
0.5103473663330078	1
0.5100401043891907	1
0.5102134346961975	1
0.5102494955062866	1
0.5099709033966064	1
0.5101165771484375	1
0.510242760181427	1
0.5103537440299988	1
0.509932816028595	1
0.5102704167366028	1
0.5101904273033142	1
0.5099804401397705	1
0.5101810693740845	1
0.5101519823074341	1
0.5099014043807983	1
0.5101734399795532	1
0.510222315788269	1
0.5100917816162109	1
0.5101814270019531	1
0.5100528597831726	1
0.5101364254951477	1
0.5100580453872681	1
0.5101662874221802	1
0.5098269581794739	1
0.5101160407066345	1
0.5101035237312317	1
0.5101504921913147	1
0.5099629163742065	1
0.5101012587547302	1
0.5101194381713867	1
0.5102319121360779	1
0.510301947593689	1
0.5099915862083435	1
0.5102642178535461	1
0.510239839553833	1
0.5101788640022278	1
0.5100830793380737	1
0.5100967884063721	1
0.5100193023681641	1
0.5103431940078735	1
0.5103247165679932	1
0.5101522207260132	1
0.510038435459137	1
0.5101692080497742	1
0.509998083114624	1
0.5100001096725464	1
0.5100301504135132	1
0.5101238489151001	1
0.5103344917297363	1
0.5101510882377625	1
0.5099953413009644	1
0.5100745558738708	1
0.5101442933082581	1
0.5102599859237671	1
0.5099383592605591	1
0.5100692510604858	1
0.5098602771759033	1
0.5099717378616333	1
0.5101909041404724	1
0.5100691914558411	1
0.5103035569190979	1
0.5101075768470764	1
0.5103621482849121	1
0.5102509260177612	1
0.5101259350776672	1
0.5101755857467651	1
0.5101736783981323	1
0.5100217461585999	1
0.5101557374000549	1
